timestamp,x,y,type,deltaY
1758903275795,200,200,move,0
1758903275796,201,201,move,0
1758903275797,202,202,move,0
1758903275798,203,203,move,0
1758903275799,204,204,move,0
1758903275800,205,205,move,0
1758903275801,206,206,move,0
1758903275802,207,207,move,0
1758903275803,208,208,move,0
1758903275804,209,209,move,0
1758903275805,210,210,move,0
1758903275806,211,211,move,0
1758903275807,212,212,move,0
1758903275808,213,213,move,0
1758903275809,214,214,move,0
1758903275810,215,215,move,0
1758903275811,216,216,move,0
1758903275812,217,217,move,0
1758903275813,218,218,move,0
1758903275814,219,219,move,0
1758903275815,220,220,move,0
1758903275816,221,221,move,0
1758903275817,222,222,move,0
1758903275818,223,223,move,0
1758903275819,224,224,move,0
1758903275820,225,225,move,0
1758903275821,226,226,move,0
1758903275822,227,227,move,0
1758903275823,228,228,move,0
1758903275824,229,229,move,0
1758903275825,230,230,move,0
1758903275826,231,231,move,0
1758903275827,232,232,move,0
1758903275828,233,233,move,0
1758903275829,234,234,move,0
1758903275830,235,235,move,0
1758903275831,236,236,move,0
1758903275832,237,237,move,0
1758903275833,238,238,move,0
1758903275834,239,239,move,0
1758903275835,240,240,move,0
1758903275836,241,241,move,0
1758903275837,242,242,move,0
1758903275838,243,243,move,0
1758903275839,244,244,move,0
1758903275840,245,245,move,0
1758903275841,246,246,move,0
1758903275842,247,247,move,0
1758903275843,248,248,move,0
1758903275844,249,249,move,0
1758903275845,250,250,move,0
1758903275846,251,251,move,0
1758903275847,252,252,move,0
1758903275848,253,253,move,0
1758903275849,254,254,move,0
1758903275850,255,255,move,0
1758903275851,256,256,move,0
1758903275852,257,257,move,0
1758903275853,258,258,move,0
1758903275854,259,259,move,0
1758903275855,260,260,move,0
1758903275856,261,261,move,0
1758903275857,262,262,move,0
1758903275858,263,263,move,0
1758903275859,264,264,move,0
1758903275860,265,265,move,0
1758903275861,266,266,move,0
1758903275862,267,267,move,0
1758903275863,268,268,move,0
1758903275864,269,269,move,0
1758903275865,270,270,move,0
1758903275866,271,271,move,0
1758903275867,272,272,move,0
1758903275868,273,273,move,0
1758903275869,274,274,move,0
1758903275870,275,275,move,0
1758903275871,276,276,move,0
1758903275872,277,277,move,0
1758903275873,278,278,move,0
1758903275874,279,279,move,0
1758903275875,280,280,move,0
1758903275876,281,281,move,0
1758903275877,282,282,move,0
1758903275878,283,283,move,0
1758903275879,284,284,move,0
1758903275880,285,285,move,0
1758903275881,286,286,move,0
1758903275882,287,287,move,0
1758903275883,288,288,move,0
1758903275884,289,289,move,0
1758903275885,290,290,move,0
1758903275886,291,291,move,0
1758903275887,292,292,move,0
1758903275888,293,293,move,0
1758903275889,294,294,move,0
1758903275890,295,295,move,0
1758903275891,296,296,move,0
1758903275892,297,297,move,0
1758903275893,298,298,move,0
1758903275894,299,299,move,0
1758903275895,300,300,move,0
1758903275896,301,301,move,0
1758903275897,302,302,move,0
1758903275898,303,303,move,0
1758903275899,304,304,move,0
1758903275900,305,305,move,0
1758903275901,306,306,move,0
1758903275902,307,307,move,0
1758903275903,308,308,move,0
1758903275904,309,309,move,0
1758903275905,310,310,move,0
1758903275906,311,311,move,0
1758903275907,312,312,move,0
1758903275908,313,313,move,0
1758903275909,314,314,move,0
1758903275910,315,315,move,0
1758903275911,316,316,move,0
1758903275912,317,317,move,0
1758903275913,318,318,move,0
1758903275914,319,319,move,0
1758903275915,320,320,move,0
1758903275916,321,321,move,0
1758903275917,322,322,move,0
1758903275918,323,323,move,0
1758903275919,324,324,move,0
1758903275920,325,325,move,0
1758903275921,326,326,move,0
1758903275922,327,327,move,0
1758903275923,328,328,move,0
1758903275924,329,329,move,0
1758903275925,330,330,move,0
1758903275926,331,331,move,0
1758903275927,332,332,move,0
1758903275928,333,333,move,0
1758903275929,334,334,move,0
1758903275930,335,335,move,0
1758903275931,336,336,move,0
