timestamp,x,y,type,deltaY
1758903276495,900,900,move,0
1758903276496,901,901,move,0
1758903276497,902,902,move,0
1758903276498,903,903,move,0
1758903276499,904,904,move,0
1758903276500,905,905,move,0
1758903276501,906,906,move,0
1758903276502,907,907,move,0
1758903276503,908,908,move,0
1758903276504,909,909,move,0
1758903276505,910,910,move,0
1758903276506,911,911,move,0
1758903276507,912,912,move,0
1758903276508,913,913,move,0
1758903276509,914,914,move,0
1758903276510,915,915,move,0
1758903276511,916,916,move,0
1758903276512,917,917,move,0
1758903276513,918,918,move,0
1758903276514,919,919,move,0
1758903276515,920,920,move,0
1758903276516,921,921,move,0
1758903276517,922,922,move,0
1758903276518,923,923,move,0
1758903276519,924,924,move,0
1758903276520,925,925,move,0
1758903276521,926,926,move,0
1758903276522,927,927,move,0
1758903276523,928,928,move,0
1758903276524,929,929,move,0
1758903276525,930,930,move,0
1758903276526,931,931,move,0
1758903276527,932,932,move,0
1758903276528,933,933,move,0
1758903276529,934,934,move,0
1758903276530,935,935,move,0
1758903276531,936,936,move,0
1758903276532,937,937,move,0
1758903276533,938,938,move,0
1758903276534,939,939,move,0
1758903276535,940,940,move,0
1758903276536,941,941,move,0
1758903276537,942,942,move,0
1758903276538,943,943,move,0
1758903276539,944,944,move,0
1758903276540,945,945,move,0
1758903276541,946,946,move,0
1758903276542,947,947,move,0
1758903276543,948,948,move,0
1758903276544,949,949,move,0
1758903276545,950,950,move,0
1758903276546,951,951,move,0
1758903276547,952,952,move,0
1758903276548,953,953,move,0
1758903276549,954,954,move,0
1758903276550,955,955,move,0
1758903276551,956,956,move,0
1758903276552,957,957,move,0
1758903276553,958,958,move,0
1758903276554,959,959,move,0
1758903276555,960,960,move,0
1758903276556,961,961,move,0
1758903276557,962,962,move,0
1758903276558,963,963,move,0
1758903276559,964,964,move,0
1758903276560,965,965,move,0
1758903276561,966,966,move,0
1758903276562,967,967,move,0
1758903276563,968,968,move,0
1758903276564,969,969,move,0
1758903276565,970,970,move,0
1758903276566,971,971,move,0
1758903276567,972,972,move,0
1758903276568,973,973,move,0
1758903276569,974,974,move,0
1758903276570,975,975,move,0
1758903276571,976,976,move,0
1758903276572,977,977,move,0
1758903276573,978,978,move,0
1758903276574,979,979,move,0
1758903276575,980,980,move,0
1758903276576,981,981,move,0
1758903276577,982,982,move,0
1758903276578,983,983,move,0
1758903276579,984,984,move,0
1758903276580,985,985,move,0
1758903276581,986,986,move,0
1758903276582,987,987,move,0
1758903276583,988,988,move,0
1758903276584,989,989,move,0
1758903276585,990,990,move,0
1758903276586,991,991,move,0
1758903276587,992,992,move,0
1758903276588,993,993,move,0
1758903276589,994,994,move,0
1758903276590,995,995,move,0
1758903276591,996,996,move,0
1758903276592,997,997,move,0
1758903276593,998,998,move,0
1758903276594,999,999,move,0
1758903276595,1000,1000,move,0
1758903276596,1001,1001,move,0
1758903276597,1002,1002,move,0
1758903276598,1003,1003,move,0
1758903276599,1004,1004,move,0
1758903276600,1005,1005,move,0
1758903276601,1006,1006,move,0
1758903276602,1007,1007,move,0
1758903276603,1008,1008,move,0
1758903276604,1009,1009,move,0
1758903276605,1010,1010,move,0
1758903276606,1011,1011,move,0
1758903276607,1012,1012,move,0
1758903276608,1013,1013,move,0
1758903276609,1014,1014,move,0
1758903276610,1015,1015,move,0
1758903276611,1016,1016,move,0
1758903276612,1017,1017,move,0
1758903276613,1018,1018,move,0
1758903276614,1019,1019,move,0
1758903276615,1020,1020,move,0
1758903276616,1021,1021,move,0
1758903276617,1022,1022,move,0
1758903276618,1023,1023,move,0
1758903276619,1024,1024,move,0
1758903276620,1025,1025,move,0
1758903276621,1026,1026,move,0
1758903276622,1027,1027,move,0
1758903276623,1028,1028,move,0
1758903276624,1029,1029,move,0
1758903276625,1030,1030,move,0
1758903276626,1031,1031,move,0
1758903276627,1032,1032,move,0
1758903276628,1033,1033,move,0
1758903276629,1034,1034,move,0
1758903276630,1035,1035,move,0
1758903276631,1036,1036,move,0
1758903276632,1037,1037,move,0
1758903276633,1038,1038,move,0
1758903276634,1039,1039,move,0
1758903276635,1040,1040,move,0
1758903276636,1041,1041,move,0
1758903276637,1042,1042,move,0
1758903276638,1043,1043,move,0
1758903276639,1044,1044,move,0
1758903276640,1045,1045,move,0
1758903276641,1046,1046,move,0
1758903276642,1047,1047,move,0
1758903276643,1048,1048,move,0
1758903276644,1049,1049,move,0
1758903276645,1050,1050,move,0
1758903276646,1051,1051,move,0
1758903276647,1052,1052,move,0
1758903276648,1053,1053,move,0
1758903276649,1054,1054,move,0
1758903276650,1055,1055,move,0
1758903276651,1056,1056,move,0
1758903276652,1057,1057,move,0
1758903276653,1058,1058,move,0
1758903276654,1059,1059,move,0
1758903276655,1060,1060,move,0
1758903276656,1061,1061,move,0
1758903276657,1062,1062,move,0
1758903276658,1063,1063,move,0
1758903276659,1064,1064,move,0
1758903276660,1065,1065,move,0
1758903276661,1066,1066,move,0
1758903276662,1067,1067,move,0
1758903276663,1068,1068,move,0
1758903276664,1069,1069,move,0
1758903276665,1070,1070,move,0
1758903276666,1071,1071,move,0
1758903276667,1072,1072,move,0
1758903276668,1073,1073,move,0
1758903276669,1074,1074,move,0
1758903276670,1075,1075,move,0
1758903276671,1076,1076,move,0
1758903276672,1077,1077,move,0
1758903276673,1078,1078,move,0
1758903276674,1079,1079,move,0
1758903276675,1080,1080,move,0
1758903276676,1081,1081,move,0
1758903276677,1082,1082,move,0
1758903276678,1083,1083,move,0
1758903276679,1084,1084,move,0
1758903276680,1085,1085,move,0
1758903276681,1086,1086,move,0
1758903276682,1087,1087,move,0
1758903276683,1088,1088,move,0
1758903276684,1089,1089,move,0
1758903276685,1090,1090,move,0
1758903276686,1091,1091,move,0
1758903276687,1092,1092,move,0
1758903276688,1093,1093,move,0
1758903276689,1094,1094,move,0
1758903276690,1095,1095,move,0
1758903276691,1096,1096,move,0
1758903276692,1097,1097,move,0
1758903276693,1098,1098,move,0
1758903276694,1099,1099,move,0
1758903275695,528,478,move,0
1758903275697,498,546,move,0
1758903275699,457,531,move,0
1758903275701,541,475,move,0
1758903275703,458,500,move,0
1758903275705,463,475,move,0
1758903275707,507,511,move,0
1758903275709,538,519,move,0
1758903275711,493,488,move,0
1758903275713,477,466,move,0
1758903275715,493,497,move,0
1758903275717,499,522,move,0
1758903275719,536,542,move,0
1758903275721,456,501,move,0
1758903275723,453,476,move,0
1758903275725,538,483,move,0
1758903275727,471,518,move,0
1758903275729,484,527,move,0
1758903275731,490,497,move,0
1758903275733,458,506,move,0
1758903275735,468,459,move,0
1758903275737,506,515,move,0
1758903275739,499,503,move,0
1758903275741,532,505,move,0
1758903275743,537,469,move,0
1758903275745,546,506,move,0
1758903275747,517,454,move,0
1758903275749,460,543,move,0
1758903275751,507,458,move,0
1758903275753,538,459,move,0
1758903275755,531,463,move,0
1758903275757,472,534,move,0
1758903275759,459,489,move,0
1758903275761,467,527,move,0
1758903275763,528,504,move,0
1758903275765,454,491,move,0
1758903275767,488,501,move,0
1758903275769,466,513,move,0
1758903275771,533,547,move,0
1758903275773,521,468,move,0
1758903275775,532,513,move,0
1758903275777,542,479,move,0
1758903275779,480,512,move,0
1758903275781,473,516,move,0
1758903275783,468,454,move,0
1758903275785,472,509,move,0
1758903275787,532,543,move,0
1758903275789,453,455,move,0
1758903275791,541,464,move,0
1758903275793,525,533,move,0
1758903275795,481,546,move,0
1758903275797,452,454,move,0
1758903275799,479,502,move,0
1758903275801,479,525,move,0
1758903275803,541,457,move,0
1758903275805,504,545,move,0
1758903275807,533,493,move,0
1758903275809,505,480,move,0
1758903275811,461,546,move,0
1758903275813,474,489,move,0
1758903275815,525,545,move,0
1758903275817,503,483,move,0
1758903275819,473,517,move,0
1758903275821,518,456,move,0
1758903275823,508,499,move,0
1758903275825,455,505,move,0
1758903275827,542,456,move,0
1758903275829,547,479,move,0
1758903275831,460,453,move,0
1758903275833,488,483,move,0
1758903275835,526,481,move,0
1758903275837,537,530,move,0
1758903275839,462,495,move,0
1758903275841,496,452,move,0
1758903275843,500,544,move,0
1758903275845,481,465,move,0
1758903275847,507,463,move,0
1758903275849,509,507,move,0
1758903275851,486,464,move,0
1758903275853,498,482,move,0
1758903275855,499,459,move,0
1758903275857,532,527,move,0
1758903275859,458,511,move,0
1758903275861,510,527,move,0
1758903275863,546,500,move,0
1758903275865,514,484,move,0
1758903275867,455,487,move,0
1758903275869,500,529,move,0
1758903275871,499,466,move,0
1758903275873,536,483,move,0
1758903275875,511,451,move,0
1758903275877,473,509,move,0
1758903275879,478,453,move,0
1758903275881,468,520,move,0
1758903275883,479,460,move,0
1758903275885,450,453,move,0
1758903275887,525,475,move,0
1758903275889,521,515,move,0
1758903275891,513,544,move,0
1758903275893,506,526,move,0
