timestamp,x,y,type,deltaY
1758903279695,418,558,move,0
1758903279705,418,558,move,0
1758903279715,418,557,move,0
1758903279725,417,557,move,0
1758903279735,417,556,move,0
1758903279745,417,555,move,0
1758903279755,416,555,move,0
1758903279765,416,554,move,0
1758903279775,416,554,move,0
1758903279785,415,553,move,0
1758903279795,415,553,move,0
1758903279805,415,552,move,0
1758903279815,414,552,move,0
1758903279825,414,551,move,0
1758903279835,414,551,move,0
1758903279845,413,550,move,0
1758903279855,413,550,move,0
1758903279865,413,549,move,0
1758903279875,412,549,move,0
1758903279885,412,548,move,0
1758903279895,412,547,move,0
1758903279905,411,547,move,0
1758903279915,411,546,move,0
1758903279925,411,546,move,0
1758903279935,411,545,move,0
1758903279945,410,545,move,0
1758903279955,410,544,move,0
1758903279965,410,544,move,0
1758903279975,409,543,move,0
1758903279985,409,542,move,0
1758903279995,409,542,move,0
1758903280005,409,541,move,0
1758903280015,408,541,move,0
1758903280025,408,540,move,0
1758903280035,408,540,move,0
1758903280045,408,539,move,0
1758903280055,407,538,move,0
1758903280065,407,538,move,0
1758903280075,407,537,move,0
1758903280085,407,537,move,0
1758903280095,406,536,move,0
1758903280105,406,535,move,0
1758903280115,406,535,move,0
1758903280125,406,534,move,0
1758903280135,406,534,move,0
1758903280145,405,533,move,0
1758903280155,405,533,move,0
1758903280165,405,532,move,0
1758903280175,405,531,move,0
1758903280185,405,531,move,0
1758903280195,404,530,move,0
1758903280205,404,530,move,0
1758903280215,404,529,move,0
1758903280225,404,528,move,0
1758903280235,404,528,move,0
1758903280245,403,527,move,0
1758903280255,403,527,move,0
1758903280265,403,526,move,0
1758903280275,403,525,move,0
1758903280285,403,525,move,0
1758903280295,403,524,move,0
1758903280305,402,523,move,0
1758903280315,402,523,move,0
1758903280325,402,522,move,0
1758903280335,402,522,move,0
1758903280345,402,521,move,0
1758903280355,402,520,move,0
1758903280365,402,520,move,0
1758903280375,401,519,move,0
1758903280385,401,519,move,0
1758903280395,401,518,move,0
1758903280405,401,517,move,0
1758903280415,401,517,move,0
1758903280425,401,516,move,0
1758903280435,401,515,move,0
1758903280445,401,515,move,0
1758903280455,401,514,move,0
1758903280465,400,514,move,0
1758903280475,400,513,move,0
1758903280485,400,512,move,0
1758903280495,400,512,move,0
1758903280505,400,511,move,0
1758903280515,400,510,move,0
1758903280525,400,510,move,0
1758903280535,400,509,move,0
1758903280545,400,509,move,0
1758903280555,400,508,move,0
1758903280565,400,507,move,0
1758903280575,400,507,move,0
1758903280585,400,506,move,0
1758903280595,400,505,move,0
1758903280605,400,505,move,0
1758903280615,400,504,move,0
1758903280625,400,504,move,0
1758903280635,400,503,move,0
1758903280645,400,502,move,0
1758903280655,400,502,move,0
1758903280665,400,501,move,0
1758903280675,400,500,move,0
1758903280685,400,500,move,0
1758903280695,400,499,move,0
1758903280705,400,499,move,0
1758903280715,400,498,move,0
1758903280725,400,497,move,0
1758903280735,400,497,move,0
1758903280745,400,496,move,0
1758903280755,400,495,move,0
1758903280765,400,495,move,0
1758903280775,400,494,move,0
1758903280785,400,494,move,0
1758903280795,400,493,move,0
1758903280805,400,492,move,0
1758903280815,400,492,move,0
1758903280825,400,491,move,0
1758903280835,400,490,move,0
1758903280845,400,490,move,0
1758903280855,400,489,move,0
1758903280865,400,489,move,0
1758903280875,400,488,move,0
1758903280885,400,487,move,0
1758903280895,400,487,move,0
1758903280905,400,486,move,0
1758903280915,400,485,move,0
1758903280925,401,485,move,0
1758903280935,401,484,move,0
1758903280945,401,484,move,0
1758903280955,401,483,move,0
1758903280965,401,482,move,0
1758903280975,401,482,move,0
1758903280985,401,481,move,0
1758903280995,401,480,move,0
1758903281005,401,480,move,0
1758903281015,402,479,move,0
1758903281025,402,479,move,0
1758903281035,402,478,move,0
1758903281045,402,477,move,0
1758903281055,402,477,move,0
1758903281065,402,476,move,0
1758903281075,402,476,move,0
1758903281085,403,475,move,0
1758903281095,403,474,move,0
1758903281105,403,474,move,0
1758903281115,403,473,move,0
1758903281125,403,472,move,0
1758903281135,403,472,move,0
1758903281145,404,471,move,0
1758903281155,404,471,move,0
1758903281165,404,470,move,0
1758903281175,404,469,move,0
1758903281185,404,469,move,0
1758903281195,405,468,move,0
1758903281205,405,468,move,0
1758903281215,405,467,move,0
1758903281225,405,466,move,0
1758903281235,405,466,move,0
1758903281245,406,465,move,0
1758903281255,406,465,move,0
1758903281265,406,464,move,0
1758903281275,406,464,move,0
1758903281285,406,463,move,0
1758903281295,407,462,move,0
1758903281305,407,462,move,0
1758903281315,407,461,move,0
1758903281325,407,461,move,0
1758903281335,408,460,move,0
1758903281345,408,459,move,0
1758903281355,408,459,move,0
1758903281365,408,458,move,0
1758903281375,409,458,move,0
1758903281385,409,457,move,0
1758903281395,409,457,move,0
1758903281405,409,456,move,0
1758903281415,410,455,move,0
1758903281425,410,455,move,0
1758903281435,410,454,move,0
1758903281445,411,454,move,0
1758903281455,411,453,move,0
1758903281465,411,453,move,0
1758903281475,411,452,move,0
1758903281485,412,452,move,0
1758903281495,412,451,move,0
1758903281505,412,450,move,0
1758903281515,413,450,move,0
1758903281525,413,449,move,0
1758903281535,413,449,move,0
1758903281545,414,448,move,0
1758903281555,414,448,move,0
1758903281565,414,447,move,0
1758903281575,415,447,move,0
1758903281585,415,446,move,0
1758903281595,415,446,move,0
1758903281605,416,445,move,0
1758903281615,416,445,move,0
1758903281625,416,444,move,0
1758903281635,417,444,move,0
1758903281645,417,443,move,0
1758903281655,417,442,move,0
1758903281665,418,442,move,0
1758903281675,418,441,move,0
1758903281685,418,441,move,0
1758903281695,419,440,move,0
1758903281705,419,440,move,0
1758903281715,420,439,move,0
1758903281725,420,439,move,0
1758903281735,420,438,move,0
1758903281745,421,438,move,0
1758903281755,421,437,move,0
1758903281765,421,437,move,0
1758903281775,422,436,move,0
1758903281785,422,436,move,0
1758903281795,423,435,move,0
1758903281805,423,435,move,0
1758903281815,424,435,move,0
1758903281825,424,434,move,0
1758903281835,424,434,move,0
1758903281845,425,433,move,0
1758903281855,425,433,move,0
1758903281865,426,432,move,0
1758903281875,426,432,move,0
1758903281885,426,431,move,0
1758903281895,427,431,move,0
1758903281905,427,430,move,0
1758903281915,428,430,move,0
1758903281925,428,429,move,0
1758903281935,429,429,move,0
1758903281945,429,429,move,0
1758903281955,430,428,move,0
1758903281965,430,428,move,0
1758903281975,430,427,move,0
1758903281985,431,427,move,0
1758903281995,431,426,move,0
1758903282005,432,426,move,0
1758903282015,432,425,move,0
1758903282025,433,425,move,0
1758903282035,433,425,move,0
1758903282045,434,424,move,0
1758903282055,434,424,move,0
1758903282065,435,423,move,0
1758903282075,435,423,move,0
1758903282085,436,423,move,0
1758903282095,436,422,move,0
1758903282105,437,422,move,0
1758903282115,437,421,move,0
1758903282125,438,421,move,0
1758903282135,438,421,move,0
1758903282145,439,420,move,0
1758903282155,439,420,move,0
1758903282165,440,419,move,0
1758903282175,440,419,move,0
1758903282185,441,419,move,0
1758903282195,441,418,move,0
1758903282205,442,418,move,0
1758903282215,442,418,move,0
1758903282225,443,417,move,0
1758903282235,443,417,move,0
1758903282245,444,417,move,0
1758903282255,444,416,move,0
1758903282265,445,416,move,0
1758903282275,445,416,move,0
1758903282285,446,415,move,0
1758903282295,446,415,move,0
1758903282305,447,415,move,0
1758903282315,447,414,move,0
1758903282325,448,414,move,0
1758903282335,448,414,move,0
1758903282345,449,413,move,0
1758903282355,449,413,move,0
1758903282365,450,413,move,0
1758903282375,451,412,move,0
1758903282385,451,412,move,0
1758903282395,452,412,move,0
1758903282405,452,411,move,0
1758903282415,453,411,move,0
1758903282425,453,411,move,0
1758903282435,454,410,move,0
1758903282445,454,410,move,0
1758903282455,455,410,move,0
1758903282465,456,410,move,0
1758903282475,456,409,move,0
1758903282485,457,409,move,0
1758903282495,457,409,move,0
1758903282505,458,409,move,0
1758903282515,458,408,move,0
1758903282525,459,408,move,0
1758903282535,460,408,move,0
1758903282545,460,408,move,0
1758903282555,461,407,move,0
1758903282565,461,407,move,0
1758903282575,462,407,move,0
1758903282585,463,407,move,0
1758903282595,463,406,move,0
1758903282605,464,406,move,0
1758903282615,464,406,move,0
1758903282625,465,406,move,0
1758903282635,465,405,move,0
1758903282645,466,405,move,0
1758903282655,467,405,move,0
1758903282665,467,405,move,0
1758903282675,468,405,move,0
1758903282685,468,404,move,0
