timestamp,x,y,type,deltaY
1758903280695,400,499,move,0
1758903280705,400,499,move,0
1758903280715,400,498,move,0
1758903280725,400,497,move,0
1758903280735,400,497,move,0
1758903280745,400,496,move,0
1758903280755,400,495,move,0
1758903280765,400,495,move,0
1758903280775,400,494,move,0
1758903280785,400,494,move,0
1758903280795,400,493,move,0
1758903280805,400,492,move,0
1758903280815,400,492,move,0
1758903280825,400,491,move,0
1758903280835,400,490,move,0
1758903280845,400,490,move,0
1758903280855,400,489,move,0
1758903280865,400,489,move,0
1758903280875,400,488,move,0
1758903280885,400,487,move,0
1758903280895,400,487,move,0
1758903280905,400,486,move,0
1758903280915,400,485,move,0
1758903280925,401,485,move,0
1758903280935,401,484,move,0
1758903280945,401,484,move,0
1758903280955,401,483,move,0
1758903280965,401,482,move,0
1758903280975,401,482,move,0
1758903280985,401,481,move,0
1758903280995,401,480,move,0
1758903281005,401,480,move,0
1758903281015,402,479,move,0
1758903281025,402,479,move,0
1758903281035,402,478,move,0
1758903281045,402,477,move,0
1758903281055,402,477,move,0
1758903281065,402,476,move,0
1758903281075,402,476,move,0
1758903281085,403,475,move,0
1758903281095,403,474,move,0
1758903281105,403,474,move,0
1758903281115,403,473,move,0
1758903281125,403,472,move,0
1758903281135,403,472,move,0
1758903281145,404,471,move,0
1758903281155,404,471,move,0
1758903281165,404,470,move,0
1758903281175,404,469,move,0
1758903281185,404,469,move,0
1758903281195,405,468,move,0
1758903281205,405,468,move,0
1758903281215,405,467,move,0
1758903281225,405,466,move,0
1758903281235,405,466,move,0
1758903281245,406,465,move,0
1758903281255,406,465,move,0
1758903281265,406,464,move,0
1758903281275,406,464,move,0
1758903281285,406,463,move,0
1758903281295,407,462,move,0
1758903281305,407,462,move,0
1758903281315,407,461,move,0
1758903281325,407,461,move,0
1758903281335,408,460,move,0
1758903281345,408,459,move,0
1758903281355,408,459,move,0
1758903281365,408,458,move,0
1758903281375,409,458,move,0
1758903281385,409,457,move,0
1758903281395,409,457,move,0
1758903281405,409,456,move,0
1758903281415,410,455,move,0
1758903281425,410,455,move,0
1758903281435,410,454,move,0
1758903281445,411,454,move,0
1758903281455,411,453,move,0
1758903281465,411,453,move,0
1758903281475,411,452,move,0
1758903281485,412,452,move,0
1758903281495,412,451,move,0
1758903281505,412,450,move,0
1758903281515,413,450,move,0
1758903281525,413,449,move,0
1758903281535,413,449,move,0
1758903281545,414,448,move,0
1758903281555,414,448,move,0
1758903281565,414,447,move,0
1758903281575,415,447,move,0
1758903281585,415,446,move,0
1758903281595,415,446,move,0
1758903281605,416,445,move,0
1758903281615,416,445,move,0
1758903281625,416,444,move,0
