timestamp,x,y,type,deltaY
1758903276095,466,525,move,0
1758903276097,520,486,move,0
1758903276099,496,501,move,0
1758903276101,466,481,move,0
1758903276103,534,469,move,0
1758903276105,469,522,move,0
1758903276107,450,537,move,0
1758903276109,510,463,move,0
1758903276111,508,531,move,0
1758903276113,541,514,move,0
1758903276115,546,495,move,0
1758903276117,510,525,move,0
1758903276119,514,494,move,0
1758903276121,519,474,move,0
1758903276123,487,491,move,0
1758903276125,507,456,move,0
1758903276127,523,532,move,0
1758903276129,473,523,move,0
1758903276131,532,461,move,0
1758903276133,504,522,move,0
1758903276135,490,452,move,0
1758903276137,505,485,move,0
1758903276139,545,461,move,0
1758903276141,487,540,move,0
1758903276143,512,547,move,0
1758903276145,492,533,move,0
1758903276147,466,477,move,0
1758903276149,520,462,move,0
1758903276151,474,507,move,0
1758903276153,455,533,move,0
1758903276155,515,544,move,0
1758903276157,480,475,move,0
1758903276159,526,519,move,0
1758903276161,483,506,move,0
1758903276163,463,492,move,0
1758903276165,506,464,move,0
1758903276167,518,492,move,0
1758903276169,504,466,move,0
1758903276171,502,471,move,0
1758903276173,457,522,move,0
1758903276175,493,533,move,0
1758903276177,524,473,move,0
1758903276179,501,466,move,0
1758903276181,478,472,move,0
1758903276183,511,544,move,0
1758903276185,525,513,move,0
1758903276187,497,503,move,0
1758903276189,523,546,move,0
1758903276191,475,531,move,0
1758903276193,461,488,move,0
1758903276195,546,464,move,0
1758903276197,543,515,move,0
1758903276199,521,517,move,0
1758903276201,462,538,move,0
1758903276203,539,452,move,0
1758903276205,495,542,move,0
1758903276207,497,529,move,0
1758903276209,539,513,move,0
1758903276211,514,513,move,0
1758903276213,457,509,move,0
1758903276215,495,514,move,0
1758903276217,461,524,move,0
1758903276219,489,473,move,0
1758903276221,488,546,move,0
1758903276223,498,500,move,0
1758903276225,452,458,move,0
1758903276227,537,478,move,0
1758903276229,534,487,move,0
1758903276231,477,545,move,0
1758903276233,510,518,move,0
1758903276235,540,491,move,0
1758903276237,543,500,move,0
1758903276239,478,462,move,0
1758903276241,533,480,move,0
1758903276243,549,470,move,0
1758903276245,505,465,move,0
1758903276247,492,472,move,0
1758903276249,490,484,move,0
1758903276251,546,460,move,0
1758903276253,475,487,move,0
1758903276255,503,539,move,0
1758903276257,531,502,move,0
1758903276259,483,542,move,0
1758903276261,454,468,move,0
1758903276263,451,457,move,0
1758903276265,537,505,move,0
1758903276267,521,532,move,0
1758903276269,517,459,move,0
1758903276271,524,505,move,0
1758903276273,508,544,move,0
1758903276275,512,470,move,0
1758903276277,529,497,move,0
1758903276279,460,501,move,0
1758903276281,459,458,move,0
1758903276283,469,528,move,0
1758903276285,482,486,move,0
1758903276287,480,526,move,0
1758903276289,477,497,move,0
1758903276291,532,481,move,0
1758903276293,450,498,move,0
1758903276295,468,478,move,0
1758903276297,456,494,move,0
1758903276299,490,474,move,0
1758903276301,452,465,move,0
1758903276303,472,528,move,0
1758903276305,519,461,move,0
1758903276307,545,545,move,0
1758903276309,490,510,move,0
1758903276311,465,474,move,0
1758903276313,521,474,move,0
1758903276315,502,498,move,0
1758903276317,531,479,move,0
1758903276319,526,511,move,0
1758903276321,517,502,move,0
1758903276323,535,508,move,0
1758903276325,515,472,move,0
1758903276327,519,484,move,0
1758903276329,460,461,move,0
1758903276331,529,496,move,0
1758903276333,452,528,move,0
1758903276335,486,526,move,0
1758903276337,494,518,move,0
1758903276339,466,455,move,0
1758903276341,504,457,move,0
1758903276343,501,496,move,0
1758903276345,468,453,move,0
1758903276347,480,500,move,0
1758903276349,540,532,move,0
1758903276351,478,525,move,0
1758903276353,501,457,move,0
1758903276355,462,480,move,0
1758903276357,528,511,move,0
1758903276359,529,477,move,0
1758903276361,470,493,move,0
1758903276363,497,500,move,0
1758903276365,460,539,move,0
1758903276367,473,537,move,0
1758903276369,483,489,move,0
1758903276371,536,451,move,0
1758903276373,483,486,move,0
1758903276375,481,463,move,0
1758903276377,476,474,move,0
1758903276379,474,489,move,0
1758903276381,528,519,move,0
1758903276383,540,549,move,0
1758903276385,466,520,move,0
1758903276387,472,523,move,0
1758903276389,527,520,move,0
1758903276391,489,481,move,0
1758903276393,466,515,move,0
1758903276395,531,532,move,0
1758903276397,522,545,move,0
1758903276399,492,462,move,0
1758903276401,479,459,move,0
1758903276403,485,536,move,0
1758903276405,473,518,move,0
1758903276407,535,481,move,0
1758903276409,527,500,move,0
1758903276411,526,525,move,0
1758903276413,528,460,move,0
1758903276415,507,503,move,0
1758903276417,486,546,move,0
1758903276419,468,512,move,0
1758903276421,539,481,move,0
1758903276423,454,480,move,0
1758903276425,480,475,move,0
1758903276427,470,459,move,0
1758903276429,472,532,move,0
1758903276431,455,528,move,0
1758903276433,522,515,move,0
1758903276435,534,464,move,0
1758903276437,482,513,move,0
1758903276439,507,543,move,0
1758903276441,525,477,move,0
1758903276443,503,510,move,0
1758903276445,515,521,move,0
1758903276447,518,467,move,0
1758903276449,516,523,move,0
1758903276451,501,489,move,0
1758903276453,546,488,move,0
1758903276455,461,493,move,0
1758903276457,461,489,move,0
1758903276459,459,540,move,0
1758903276461,458,538,move,0
1758903276463,545,472,move,0
1758903276465,470,516,move,0
1758903276467,545,462,move,0
1758903276469,523,524,move,0
1758903276471,467,504,move,0
1758903276473,469,466,move,0
1758903276475,525,523,move,0
1758903276477,509,514,move,0
1758903276479,473,467,move,0
1758903276481,495,468,move,0
1758903276483,486,491,move,0
1758903276485,517,500,move,0
1758903276487,474,511,move,0
1758903276489,485,524,move,0
1758903276491,541,466,move,0
1758903276493,456,519,move,0
1758903276495,547,482,move,0
1758903276497,453,519,move,0
1758903276499,460,527,move,0
1758903276501,492,466,move,0
1758903276503,536,494,move,0
1758903276505,497,537,move,0
1758903276507,489,536,move,0
1758903276509,457,524,move,0
1758903276511,507,548,move,0
1758903276513,521,454,move,0
1758903276515,518,528,move,0
1758903276517,460,498,move,0
1758903276519,513,473,move,0
1758903276521,512,471,move,0
1758903276523,481,490,move,0
1758903276525,513,498,move,0
1758903276527,519,454,move,0
1758903276529,524,534,move,0
1758903276531,524,471,move,0
1758903276533,546,520,move,0
1758903276535,536,464,move,0
1758903276537,530,474,move,0
1758903276539,489,477,move,0
1758903276541,496,468,move,0
1758903276543,543,489,move,0
1758903276545,487,474,move,0
1758903276547,450,489,move,0
1758903276549,549,534,move,0
1758903276551,538,513,move,0
1758903276553,486,471,move,0
1758903276555,543,544,move,0
1758903276557,541,461,move,0
1758903276559,452,459,move,0
1758903276561,504,531,move,0
1758903276563,534,536,move,0
1758903276565,518,464,move,0
1758903276567,519,520,move,0
1758903276569,541,453,move,0
1758903276571,545,472,move,0
1758903276573,475,545,move,0
1758903276575,498,463,move,0
1758903276577,543,486,move,0
1758903276579,508,503,move,0
1758903276581,515,516,move,0
1758903276583,530,502,move,0
1758903276585,535,506,move,0
1758903276587,484,512,move,0
1758903276589,528,457,move,0
1758903276591,453,498,move,0
1758903276593,454,466,move,0
1758903276595,467,518,move,0
1758903276597,531,478,move,0
1758903276599,489,459,move,0
1758903276601,454,474,move,0
1758903276603,466,469,move,0
1758903276605,541,527,move,0
1758903276607,532,545,move,0
1758903276609,540,483,move,0
1758903276611,467,468,move,0
1758903276613,484,454,move,0
1758903276615,500,482,move,0
1758903276617,495,546,move,0
1758903276619,549,540,move,0
1758903276621,481,493,move,0
1758903276623,463,521,move,0
1758903276625,525,524,move,0
1758903276627,498,480,move,0
1758903276629,522,543,move,0
1758903276631,513,473,move,0
1758903276633,498,521,move,0
1758903276635,544,546,move,0
1758903276637,484,530,move,0
1758903276639,502,453,move,0
1758903276641,538,543,move,0
1758903276643,513,492,move,0
1758903276645,515,456,move,0
1758903276647,521,542,move,0
1758903276649,549,467,move,0
1758903276651,518,491,move,0
1758903276653,480,460,move,0
1758903276655,487,503,move,0
1758903276657,549,496,move,0
1758903276659,529,486,move,0
1758903276661,537,452,move,0
1758903276663,461,488,move,0
1758903276665,546,490,move,0
1758903276667,480,479,move,0
1758903276669,496,494,move,0
1758903276671,529,537,move,0
1758903276673,500,457,move,0
1758903276675,501,477,move,0
1758903276677,542,458,move,0
1758903276679,518,525,move,0
1758903276681,479,524,move,0
1758903276683,457,488,move,0
1758903276685,473,490,move,0
1758903276687,535,539,move,0
1758903276689,544,531,move,0
1758903276691,509,496,move,0
1758903276693,461,456,move,0
