timestamp,x,y,type,deltaY
1758902022441,323,207,move,0
1758902022447,322,207,move,0
1758902022453,321,205,move,0
1758902022460,321,203,move,0
1758902022466,320,202,move,0
1758902022472,320,200,move,0
1758902022479,319,199,move,0
1758902022485,319,197,move,0
1758902022492,318,195,move,0
1758902022498,317,194,move,0
1758902022506,317,193,move,0
1758902022512,316,192,move,0
1758902022520,316,191,move,0
1758902022525,315,189,move,0
1758902022531,313,187,move,0
1758902022537,313,185,move,0
1758902022546,312,183,move,0
1758902022552,311,182,move,0
1758902023053,311,182,wheel,-4
1758902023086,311,182,wheel,-20
1758902023103,311,182,wheel,-10
1758902023120,311,182,wheel,-6
1758902023136,311,182,wheel,-9
1758902023153,311,182,wheel,-10
1758902023170,311,182,wheel,-9
1758902023186,311,182,wheel,-13
1758902023203,311,182,wheel,-7
1758902023220,311,182,wheel,-12
1758902023237,311,182,wheel,-7
1758902023253,311,182,wheel,-13
1758902023270,311,182,wheel,-9
1758902023286,311,182,wheel,-10
1758902023303,311,182,wheel,-7
1758902023319,311,182,wheel,-10
1758902023336,311,182,wheel,-10
1758902023353,311,182,wheel,-8
1758902023369,311,182,wheel,-12
1758902023386,311,182,wheel,-9
1758902023402,311,182,wheel,-20
1758902023421,311,182,wheel,-15
1758902023436,311,182,wheel,-17
1758902023453,311,182,wheel,-11
1758902023470,311,182,wheel,-5
1758902023486,311,182,wheel,-5
1758902023503,311,182,wheel,-2
1758902023519,311,182,wheel,-3
1758902023536,311,182,wheel,-1
1758902023571,311,182,wheel,-3
1758902023586,311,182,wheel,-1
1758902023588,311,182,wheel,0
1758902023619,311,182,wheel,-1
1758902023838,307,180,move,0
1758902023843,300,176,move,0
1758902023849,291,172,move,0
1758902023855,284,167,move,0
1758902023862,274,160,move,0
1758902023873,262,151,move,0
1758902023875,250,138,move,0
1758902023881,238,124,move,0
1758902023888,229,110,move,0
1758902023895,222,97,move,0
1758902023901,218,86,move,0
1758902023907,214,73,move,0
1758902023914,212,59,move,0
1758902023922,211,46,move,0
1758902023927,211,34,move,0
1758902023934,211,25,move,0
1758902023940,211,19,move,0
1758902023947,212,13,move,0
1758902023954,213,9,move,0
1758902023960,214,5,move,0
1758902023968,216,1,move,0
1758902024366,201,1,move,0
1758902024367,201,1,move,0
1758902024371,198,4,move,0
1758902024378,196,5,move,0
1758902024384,193,8,move,0
1758902024391,192,9,move,0
1758902024397,190,10,move,0
1758902024404,189,12,move,0
1758902024410,187,13,move,0
1758902024416,186,13,move,0
1758902024423,185,14,move,0
1758902024431,185,15,move,0
1758902024437,183,16,move,0
1758902024442,182,17,move,0
1758902024455,181,18,move,0
1758902024463,180,19,move,0
1758902024469,180,20,move,0
1758902024475,179,20,move,0
1758902024481,178,22,move,0
1758902024488,178,23,move,0
1758902024494,177,23,move,0
1758902024501,177,24,move,0
1758902024508,176,25,move,0
1758902024514,176,26,move,0
1758902024521,176,27,move,0
1758902024527,175,29,move,0
1758902024534,175,30,move,0
1758902024541,175,32,move,0
1758902024547,175,34,move,0
1758902024553,175,36,move,0
1758902024560,175,38,move,0
1758902024566,175,41,move,0
1758902024573,177,43,move,0
1758902024580,178,47,move,0
1758902024586,181,49,move,0
1758902024592,183,53,move,0
1758902024599,187,56,move,0
1758902024606,192,60,move,0
1758902024613,196,63,move,0
1758902024623,201,67,move,0
1758902024630,207,70,move,0
1758902024631,213,72,move,0
1758902024638,220,76,move,0
1758902024644,227,78,move,0
1758902024651,236,82,move,0
1758902024658,243,84,move,0
1758902024664,250,86,move,0
1758902024671,258,90,move,0
1758902024678,265,91,move,0
1758902024684,269,92,move,0
1758902024690,275,93,move,0
1758902024697,281,94,move,0
1758902024704,285,95,move,0
1758902024710,291,96,move,0
1758902024717,296,98,move,0
1758902024723,302,99,move,0
1758902024730,307,99,move,0
1758902024737,312,100,move,0
1758902024743,316,101,move,0
1758902024750,320,101,move,0
1758902024755,325,102,move,0
1758902024763,329,102,move,0
1758902024771,331,103,move,0
1758902024775,334,103,move,0
1758902024782,337,104,move,0
1758902024788,340,104,move,0
1758902024794,343,104,move,0
1758902024801,346,104,move,0
1758902024807,350,104,move,0
1758902024814,354,104,move,0
1758902024821,357,104,move,0
1758902024827,361,104,move,0
1758902024833,364,104,move,0
1758902024840,367,104,move,0
1758902024847,371,105,move,0
1758902024853,373,105,move,0
1758902024859,376,105,move,0
1758902024866,379,105,move,0
1758902024873,380,105,move,0
1758902024879,383,104,move,0
1758902024887,385,104,move,0
1758902024893,387,104,move,0
1758902024899,390,104,move,0
1758902024906,392,104,move,0
1758902024912,395,104,move,0
1758902024921,399,104,move,0
1758902024925,402,104,move,0
1758902024931,406,104,move,0
1758902024938,409,104,move,0
1758902024945,413,104,move,0
1758902024952,417,104,move,0
1758902024958,420,104,move,0
1758902024965,422,104,move,0
1758902024971,425,104,move,0
1758902024978,428,106,move,0
1758902024984,430,106,move,0
1758902024991,432,107,move,0
1758902024998,434,108,move,0
1758902025003,436,109,move,0
1758902025010,437,111,move,0
1758902025017,440,113,move,0
1758902025024,443,116,move,0
1758902025030,447,121,move,0
1758902025037,452,126,move,0
1758902025043,457,132,move,0
1758902025049,462,140,move,0
1758902025056,466,147,move,0
1758902025063,472,155,move,0
1758902025070,476,161,move,0
1758902025076,481,170,move,0
1758902025082,485,179,move,0
1758902025089,488,184,move,0
1758902025095,492,192,move,0
1758902025102,496,200,move,0
1758902025111,499,207,move,0
1758902025115,500,213,move,0
1758902025121,503,220,move,0
1758902025128,504,227,move,0
1758902025134,505,233,move,0
1758902025141,506,238,move,0
1758902025148,507,244,move,0
1758902025154,508,248,move,0
1758902025160,509,254,move,0
1758902025167,510,259,move,0
1758902025173,511,264,move,0
1758902025179,512,269,move,0
1758902025187,513,275,move,0
1758902025193,514,281,move,0
1758902025199,514,286,move,0
1758902025205,515,290,move,0
1758902025212,516,295,move,0
1758902025222,516,299,move,0
1758902025225,517,303,move,0
1758902025231,518,306,move,0
1758902025238,519,310,move,0
1758902025245,519,313,move,0
1758902025252,521,317,move,0
1758902025257,521,320,move,0
1758902025264,522,323,move,0
1758902025272,524,326,move,0
1758902025278,524,330,move,0
1758902025285,526,335,move,0
1758902025291,527,339,move,0
1758902025299,528,343,move,0
1758902025305,530,347,move,0
1758902025310,532,350,move,0
1758902025316,532,355,move,0
1758902025324,533,358,move,0
1758902025330,535,362,move,0
1758902025337,537,365,move,0
1758902025343,537,368,move,0
1758902025349,538,370,move,0
1758902025356,540,372,move,0
1758902025363,541,374,move,0
1758902025371,542,376,move,0
1758902025376,542,379,move,0
1758902025389,543,380,move,0
1758902025395,544,382,move,0
1758902025408,544,383,move,0
1758902025755,544,387,move,0
1758902025761,541,396,move,0
1758902025767,539,403,move,0
1758902025773,537,409,move,0
1758902025780,534,413,move,0
1758902025787,531,419,move,0
1758902025793,529,423,move,0
1758902025800,527,426,move,0
1758902025806,524,429,move,0
1758902025814,523,433,move,0
1758902025821,520,435,move,0
1758902025826,519,437,move,0
1758902025833,517,439,move,0
1758902025838,516,442,move,0
1758902025845,515,443,move,0
1758902025852,514,446,move,0
1758902025858,512,447,move,0
1758902025865,511,449,move,0
1758902025871,511,451,move,0
1758902025878,509,454,move,0
1758902025884,508,457,move,0
1758902025891,508,460,move,0
1758902025898,506,462,move,0
1758902025904,505,465,move,0
1758902025910,504,467,move,0
1758902025916,503,470,move,0
1758902025924,502,473,move,0
1758902025930,502,475,move,0
1758902025936,500,478,move,0
1758902025943,499,480,move,0
1758902025949,499,482,move,0
1758902025956,499,484,move,0
1758902025963,498,486,move,0
1758902025971,497,487,move,0
1758902025975,496,489,move,0
1758902025982,496,490,move,0
1758902025989,496,491,move,0
1758902025995,496,492,move,0
1758902026002,496,493,move,0
1758902026008,496,494,move,0
1758902026015,495,496,move,0
1758902026021,495,497,move,0
1758902026028,494,498,move,0
1758902026034,494,500,move,0
1758902026041,494,502,move,0
1758902026048,494,505,move,0
1758902026054,494,507,move,0
1758902026061,494,509,move,0
1758902026067,494,512,move,0
1758902026074,494,515,move,0
1758902026080,494,517,move,0
1758902026086,494,520,move,0
1758902026093,494,523,move,0
1758902026100,494,525,move,0
1758902026106,494,529,move,0
1758902026113,495,531,move,0
1758902026122,496,534,move,0
1758902026126,496,537,move,0
1758902026132,496,540,move,0
1758902026139,497,542,move,0
1758902026146,499,546,move,0
1758902026153,500,551,move,0
1758902026158,501,554,move,0
1758902026165,504,557,move,0
1758902026171,505,560,move,0
1758902026178,506,565,move,0
1758902026185,509,568,move,0
1758902026192,510,571,move,0
1758902026201,511,575,move,0
