timestamp,x,y,type,deltaY
1758902263196,414,406,move,0
1758902263203,420,402,move,0
1758902263210,424,400,move,0
1758902263216,429,397,move,0
1758902263222,434,394,move,0
1758902263229,438,391,move,0
1758902263236,442,390,move,0
1758902263242,446,386,move,0
1758902263248,451,386,move,0
1758902263254,455,383,move,0
1758902263262,460,381,move,0
1758902263269,464,379,move,0
1758902263274,470,376,move,0
1758902263280,475,375,move,0
1758902263287,479,373,move,0
1758902263294,484,372,move,0
1758902263300,488,371,move,0
1758902263307,493,369,move,0
1758902263313,497,368,move,0
1758902263320,503,366,move,0
1758902263326,508,365,move,0
1758902263333,515,364,move,0
1758902263340,519,363,move,0
1758902263346,527,361,move,0
1758902263353,532,361,move,0
1758902263359,539,361,move,0
1758902263365,544,360,move,0
1758902263372,551,359,move,0
1758902263379,557,358,move,0
1758902263385,561,357,move,0
1758902263391,567,357,move,0
1758902263398,572,356,move,0
1758902263404,578,356,move,0
1758902263412,583,356,move,0
1758902263419,590,356,move,0
1758902263424,595,356,move,0
1758902263431,599,356,move,0
1758902263437,605,356,move,0
1758902263444,609,356,move,0
1758902263450,612,356,move,0
1758902263456,615,356,move,0
1758902263463,618,357,move,0
1758902263470,620,358,move,0
1758902263476,623,358,move,0
1758902263484,626,359,move,0
1758902263490,628,360,move,0
1758902263497,630,361,move,0
1758902263503,632,363,move,0
1758902263509,635,364,move,0
1758902263516,637,366,move,0
1758902263522,639,367,move,0
1758902263529,640,369,move,0
1758902263536,644,370,move,0
1758902263541,645,372,move,0
1758902263548,646,372,move,0
1758902263554,648,373,move,0
1758902263562,649,375,move,0
1758902263568,651,375,move,0
1758902263574,652,376,move,0
1758902263581,653,376,move,0
1758902263587,655,377,move,0
1758902263594,655,378,move,0
1758902263600,656,378,move,0
1758902263607,657,380,move,0
1758902263613,658,380,move,0
1758902263620,659,382,move,0
1758902263626,660,383,move,0
1758902263634,662,385,move,0
1758902263641,663,387,move,0
1758902263647,664,388,move,0
1758902263653,666,390,move,0
1758902263659,668,395,move,0
1758902263666,671,398,move,0
1758902263672,674,403,move,0
1758902263679,676,408,move,0
1758902263685,679,414,move,0
1758902263692,684,421,move,0
1758902263698,689,428,move,0
1758902263705,693,436,move,0
1758902263712,698,444,move,0
1758902263719,702,451,move,0
1758902263725,708,460,move,0
1758902263731,714,470,move,0
1758902263737,721,481,move,0
1758902263744,728,494,move,0
1758902263750,735,507,move,0
1758902263757,745,525,move,0
1758902263764,751,540,move,0
1758902263770,759,555,move,0
1758902263776,765,570,move,0
1758902263784,769,582,move,0
1758902263790,774,592,move,0
1758902263797,777,600,move,0
1758902263803,779,606,move,0
1758902263810,781,609,move,0
1758902263816,781,614,move,0
1758902263823,782,617,move,0
1758902263830,783,619,move,0
1758902263836,783,622,move,0
1758902263842,783,623,move,0
1758902263849,783,626,move,0
1758902263855,783,628,move,0
1758902263862,783,631,move,0
1758902263869,782,635,move,0
1758902263875,779,638,move,0
