timestamp,x,y,type,deltaY
1758901845621,621,624,move,0
1758901845628,622,625,move,0
1758901845640,623,625,move,0
1758901845646,624,625,move,0
1758901845652,624,626,move,0
1758901845659,625,626,move,0
1758901845665,626,627,move,0
1758901845671,627,627,move,0
1758901845679,628,628,move,0
1758901845693,629,628,move,0
1758901845698,630,629,move,0
1758901845711,631,630,move,0
1758901845718,632,630,move,0
1758901845727,633,631,move,0
1758901845731,633,632,move,0
1758901845744,634,632,move,0
1758901845751,635,633,move,0
1758901845756,636,633,move,0
1758901845763,636,634,move,0
1758901845771,637,634,move,0
1758901845777,637,635,move,0
1758901845783,638,635,move,0
1758901845791,639,636,move,0
1758901845803,640,637,move,0
1758901845815,640,638,move,0
1758901845830,641,638,move,0
1758901845887,642,638,move,0
1758901846562,642,638,down,0
1758901846737,642,638,up,0
1758901847596,642,638,wheel,18
1758901847611,642,638,wheel,17
1758901847627,642,638,wheel,15
1758901847644,642,638,wheel,9
1758901847660,642,638,wheel,11
1758901847676,642,638,wheel,8
1758901847693,642,638,wheel,9
1758901847710,642,638,wheel,6
1758901847727,642,638,wheel,10
1758901847744,642,638,wheel,7
1758901847761,642,638,wheel,10
1758901847777,642,638,wheel,9
1758901847793,642,638,wheel,5
1758901847811,642,638,wheel,7
1758901847828,642,638,wheel,4
1758901847844,642,638,wheel,5
1758901847861,642,638,wheel,3
1758901847877,642,638,wheel,4
1758901847894,642,638,wheel,3
1758901847911,642,638,wheel,4
1758901847927,642,638,wheel,2
1758901847944,642,638,wheel,1
1758901847960,642,638,wheel,1
1758901847994,642,638,wheel,1
1758901848061,642,638,wheel,1
1758901848291,642,638,wheel,0
1758901848594,642,638,wheel,-33
1758901848610,642,638,wheel,-41
1758901848626,642,638,wheel,-51
1758901848643,642,638,wheel,-23
1758901848660,642,638,wheel,-25
1758901848676,642,638,wheel,-14
1758901848693,642,638,wheel,-19
1758901848710,642,638,wheel,-17
1758901848727,642,638,wheel,-11
1758901848743,642,638,wheel,-15
1758901848760,642,638,wheel,-8
1758901848776,642,638,wheel,-12
1758901848793,642,638,wheel,-8
1758901848809,642,638,wheel,-9
1758901848827,642,638,wheel,-4
1758901848844,642,638,wheel,-3
1758901848860,642,638,wheel,-2
1758901848876,642,638,wheel,-1
1758901848912,642,638,wheel,-1
1758901848926,642,638,wheel,-3
1758901848943,642,638,wheel,-4
1758901848960,642,638,wheel,-13
1758901848977,642,638,wheel,-14
1758901848993,642,638,wheel,-30
1758901849010,642,638,wheel,-34
1758901849027,642,638,wheel,-22
1758901849043,642,638,wheel,-29
1758901849060,642,638,wheel,-18
1758901849077,642,638,wheel,-28
1758901849094,642,638,wheel,-20
1758901849110,642,638,wheel,-30
1758901849129,642,638,wheel,-17
1758901849143,642,638,wheel,-16
1758901849160,642,638,wheel,-7
1758901849176,642,638,wheel,-2
1758901849185,642,638,wheel,0
1758901849210,642,638,wheel,-4
1758901849227,642,638,wheel,-2
1758901849243,642,638,wheel,-1
1758901849260,642,638,wheel,-1
1758901849277,642,638,wheel,-1
1758901849293,642,638,wheel,-1
1758901849326,642,638,wheel,-1
1758901849494,642,638,wheel,-1
1758901849637,642,638,wheel,-82
1758901849651,642,638,wheel,-73
1758901849668,642,638,wheel,-44
1758901849685,642,638,wheel,-46
1758901849702,642,638,wheel,-21
1758901849718,642,638,wheel,-21
1758901849735,642,638,wheel,-10
1758901849752,642,638,wheel,-4
1758901849769,642,638,wheel,-3
1758901849785,642,638,wheel,-2
1758901849801,642,638,wheel,-1
1758901849836,642,638,wheel,-1
1758901849869,642,638,wheel,-1
1758901849876,642,638,wheel,0
1758901851312,642,638,wheel,20
1758901851327,642,638,wheel,57
1758901851344,642,638,wheel,46
1758901851360,642,638,wheel,67
1758901851377,642,638,wheel,65
1758901851394,642,638,wheel,43
1758901851411,642,638,wheel,76
1758901851427,642,638,wheel,53
1758901851444,642,638,wheel,75
1758901851461,642,638,wheel,38
1758901851477,642,638,wheel,40
1758901851495,642,638,wheel,18
1758901851510,642,638,wheel,21
1758901851527,642,638,wheel,19
1758901851543,642,638,wheel,12
1758901851560,642,638,wheel,21
1758901851576,642,638,wheel,14
1758901851593,642,638,wheel,18
1758901851609,642,638,wheel,9
1758901851626,642,638,wheel,10
1758901851630,642,638,wheel,0
1758901851661,642,638,wheel,8
1758901851676,642,638,wheel,5
1758901851693,642,638,wheel,4
1758901851710,642,638,wheel,2
1758901851727,642,638,wheel,3
1758901851743,642,638,wheel,2
1758901851760,642,638,wheel,1
1758901851777,642,638,wheel,2
1758901851793,642,638,wheel,1
1758901851810,642,638,wheel,1
1758901851826,642,638,wheel,1
1758901851843,642,638,wheel,1
1758901851860,642,638,wheel,1
1758901851894,642,638,wheel,1
1758901851926,642,638,wheel,1
1758901851969,642,638,wheel,1
1758901852063,635,634,move,0
1758901852067,626,630,move,0
1758901852074,613,623,move,0
1758901852080,594,609,move,0
1758901852088,574,592,move,0
1758901852094,556,576,move,0
1758901852104,541,561,move,0
1758901852106,530,548,move,0
1758901852112,521,538,move,0
1758901852120,514,530,move,0
1758901852125,505,519,move,0
1758901852134,500,511,move,0
1758901852138,496,505,move,0
1758901852144,492,500,move,0
1758901852154,490,498,move,0
1758901852159,488,494,move,0
1758901852164,486,494,move,0
1758901852170,485,492,move,0
1758901852186,484,491,move,0
1758901852197,484,490,move,0
1758901852224,483,490,move,0
1758901852244,482,490,move,0
1758901852250,482,489,move,0
1758901852262,481,489,move,0
1758901852270,481,488,move,0
1758901852787,481,488,wheel,33
1758901852803,481,488,wheel,42
1758901852820,481,488,wheel,31
1758901852836,481,488,wheel,39
1758901852853,481,488,wheel,38
1758901852870,481,488,wheel,26
1758901852925,481,488,wheel,70
1758901852937,481,488,wheel,7
1758901852953,481,488,wheel,4
1758901852970,481,488,wheel,2
1758901853003,481,488,wheel,1
1758901853386,481,488,wheel,1
1758901853403,481,488,wheel,5
1758901853419,481,488,wheel,9
1758901853436,481,488,wheel,22
1758901853453,481,488,wheel,28
1758901853470,481,488,wheel,20
1758901853486,481,488,wheel,32
1758901853502,481,488,wheel,24
1758901853519,481,488,wheel,34
1758901853536,481,488,wheel,21
1758901853553,481,488,wheel,28
1758901853569,481,488,wheel,14
1758901853587,481,488,wheel,15
1758901853603,481,488,wheel,5
1758901853619,481,488,wheel,4
1758901853636,481,488,wheel,1
1758901853672,481,488,wheel,1
1758901853686,481,488,wheel,0
1758901854078,481,488,wheel,11
1758901854095,481,488,wheel,10
1758901854111,481,488,wheel,5
1758901854128,481,488,wheel,3
1758901854145,481,488,wheel,2
1758901854161,481,488,wheel,2
1758901854178,481,488,wheel,2
1758901854211,481,488,wheel,1
1758901854228,481,488,wheel,1
1758901854261,481,488,wheel,0
1758901854295,481,488,wheel,1
1758901854345,481,488,wheel,1
1758901854361,481,488,wheel,8
1758901854378,481,488,wheel,11
1758901854394,481,488,wheel,27
1758901854412,481,488,wheel,23
1758901854428,481,488,wheel,36
1758901854445,481,488,wheel,25
1758901854461,481,488,wheel,31
1758901854478,481,488,wheel,20
1758901854494,481,488,wheel,8
1758901854511,481,488,wheel,7
1758901854528,481,488,wheel,3
1758901854544,481,488,wheel,3
1758901854561,481,488,wheel,2
1758901854578,481,488,wheel,4
1758901854594,481,488,wheel,3
1758901854611,481,488,wheel,8
1758901854627,481,488,wheel,11
1758901854644,481,488,wheel,9
1758901854661,481,488,wheel,14
1758901854677,481,488,wheel,10
1758901854695,481,488,wheel,15
1758901854711,481,488,wheel,9
1758901854727,481,488,wheel,12
1758901854745,481,488,wheel,8
1758901854762,481,488,wheel,10
1758901854778,481,488,wheel,7
1758901854794,481,488,wheel,10
1758901854811,481,488,wheel,10
1758901854828,481,488,wheel,7
1758901854845,481,488,wheel,5
1758901854861,481,488,wheel,1
1758901854875,481,488,wheel,0
1758901854954,481,488,wheel,6
1758901854961,481,488,wheel,1
1758901855061,481,488,wheel,1
1758901855505,481,488,wheel,1
1758901855536,481,488,wheel,110
1758901855553,481,488,wheel,39
1758901855572,481,488,wheel,41
1758901855586,481,488,wheel,19
1758901855603,481,488,wheel,22
1758901855619,481,488,wheel,13
1758901855637,481,488,wheel,18
1758901855652,481,488,wheel,17
1758901855669,481,488,wheel,12
1758901855686,481,488,wheel,14
1758901855702,481,488,wheel,6
1758901855719,481,488,wheel,7
1758901855736,481,488,wheel,1
1758901855752,481,488,wheel,2
1758901855788,481,488,wheel,1
1758901856052,481,488,wheel,2
1758901856069,481,488,wheel,4
1758901856086,481,488,wheel,13
1758901856103,481,488,wheel,21
1758901856119,481,488,wheel,15
1758901856136,481,488,wheel,16
1758901856153,481,488,wheel,9
1758901856170,481,488,wheel,10
1758901856186,481,488,wheel,7
1758901856203,481,488,wheel,11
1758901856219,481,488,wheel,7
1758901856236,481,488,wheel,13
1758901856252,481,488,wheel,9
1758901856269,481,488,wheel,14
1758901856286,481,488,wheel,12
1758901856303,481,488,wheel,6
1758901856319,481,488,wheel,6
1758901856337,481,488,wheel,2
1758901856353,481,488,wheel,3
1758901856370,481,488,wheel,1
1758901856386,481,488,wheel,1
1758901856389,481,488,wheel,0
1758901856419,481,488,wheel,1
1758901856437,481,488,wheel,1
1758901856775,476,491,move,0
1758901856780,467,497,move,0
1758901856790,459,502,move,0
1758901856794,451,507,move,0
1758901856799,443,513,move,0
1758901856806,436,518,move,0
1758901856813,428,523,move,0
1758901856821,421,528,move,0
1758901856825,415,532,move,0
