timestamp,x,y,type,deltaY
1758902198533,386,578,move,0
1758902198540,394,576,move,0
1758902198546,400,575,move,0
1758902198553,407,574,move,0
1758902198560,414,573,move,0
1758902198567,421,571,move,0
1758902198572,429,569,move,0
1758902198579,438,568,move,0
1758902198585,446,567,move,0
1758902198593,454,565,move,0
1758902198599,462,564,move,0
1758902198605,470,563,move,0
1758902198612,476,563,move,0
1758902198618,484,562,move,0
1758902198625,493,562,move,0
1758902198631,501,562,move,0
1758902198637,511,562,move,0
1758902198644,520,562,move,0
1758902198651,528,562,move,0
1758902198658,535,562,move,0
1758902198664,540,562,move,0
1758902198671,546,562,move,0
1758902198677,550,563,move,0
1758902198683,554,563,move,0
1758902198690,557,564,move,0
1758902198697,561,564,move,0
1758902198704,565,565,move,0
1758902198710,567,565,move,0
1758902198716,570,565,move,0
1758902198722,571,565,move,0
1758902198729,573,565,move,0
1758902198737,574,565,move,0
1758902198744,576,564,move,0
1758902199102,578,564,move,0
1758902199107,581,564,move,0
1758902199114,584,564,move,0
1758902199120,588,565,move,0
1758902199127,591,566,move,0
1758902199134,594,567,move,0
1758902199140,598,567,move,0
1758902199146,601,567,move,0
1758902199154,604,567,move,0
1758902199160,607,567,move,0
1758902199166,610,567,move,0
1758902199173,615,567,move,0
1758902199179,618,566,move,0
1758902199186,622,565,move,0
1758902199192,627,564,move,0
1758902199199,630,564,move,0
1758902199205,634,564,move,0
1758902199212,637,564,move,0
1758902199219,640,563,move,0
1758902199225,642,562,move,0
1758902199232,645,561,move,0
1758902199239,647,561,move,0
1758902199245,649,560,move,0
1758902199251,650,560,move,0
1758902199257,651,559,move,0
1758902199264,653,559,move,0
1758902199270,655,558,move,0
1758902199278,656,556,move,0
1758902199283,658,556,move,0
1758902199289,660,556,move,0
1758902199296,661,554,move,0
1758902199303,663,554,move,0
1758902199310,665,553,move,0
1758902199317,666,552,move,0
1758902199323,669,552,move,0
1758902199329,672,551,move,0
1758902199335,674,550,move,0
1758902199342,677,548,move,0
1758902199349,679,548,move,0
1758902199355,682,547,move,0
1758902199361,686,545,move,0
1758902199368,689,543,move,0
1758902199374,691,543,move,0
1758902199381,694,542,move,0
1758902199387,697,540,move,0
1758902199394,699,540,move,0
1758902199401,700,539,move,0
1758902199408,702,537,move,0
1758902199414,704,537,move,0
1758902199420,705,536,move,0
1758902199426,706,535,move,0
1758902199433,709,535,move,0
1758902199440,710,534,move,0
1758902199446,712,533,move,0
1758902199453,714,533,move,0
1758902199459,717,532,move,0
1758902199466,719,531,move,0
1758902199472,722,531,move,0
1758902199479,725,530,move,0
1758902199486,727,530,move,0
1758902199493,731,529,move,0
1758902199499,733,528,move,0
1758902199505,736,527,move,0
1758902199512,738,527,move,0
1758902199518,739,527,move,0
1758902199525,740,527,move,0
1758902199531,742,527,move,0
1758902199538,742,526,move,0
1758902199552,743,526,move,0
1758902199584,743,525,move,0
1758902199630,744,525,move,0
1758902199688,745,525,move,0
1758902199695,746,524,move,0
1758902199707,747,524,move,0
1758902199714,749,524,move,0
1758902199726,751,524,move,0
1758902199734,753,523,move,0
1758902199747,754,523,move,0
1758902199753,755,523,move,0
1758902199773,756,523,move,0
1758902199779,757,523,move,0
1758902199792,757,522,move,0
1758902199799,758,522,move,0
1758902200324,758,522,down,0
1758902200337,758,522,move,0
1758902200492,758,522,up,0
1758902202511,752,522,move,0
1758902202516,742,524,move,0
1758902202523,725,526,move,0
1758902202529,698,531,move,0
1758902202535,670,536,move,0
1758902202542,644,539,move,0
1758902202549,619,540,move,0
1758902202556,593,542,move,0
1758902202562,572,542,move,0
1758902202568,554,539,move,0
1758902202575,533,537,move,0
1758902202581,513,534,move,0
1758902202587,494,529,move,0
1758902202593,474,523,move,0
1758902202600,460,517,move,0
1758902202607,448,510,move,0
1758902202613,440,505,move,0
1758902202621,431,499,move,0
1758902202626,424,494,move,0
1758902202633,420,492,move,0
1758902202639,417,488,move,0
1758902202646,414,485,move,0
1758902202652,413,483,move,0
1758902202659,411,481,move,0
1758902202666,410,479,move,0
1758902202672,409,477,move,0
1758902202680,408,476,move,0
1758902202686,408,475,move,0
1758902202692,408,474,move,0
1758902202698,407,473,move,0
1758902202704,407,472,move,0
1758902202712,407,471,move,0
1758902202718,407,470,move,0
1758902203820,406,470,move,0
1758902203824,403,470,move,0
1758902203831,399,470,move,0
1758902203837,394,470,move,0
1758902203844,386,470,move,0
1758902203851,376,470,move,0
1758902203857,366,470,move,0
1758902203864,358,470,move,0
1758902203871,348,469,move,0
1758902203877,339,468,move,0
1758902203884,332,467,move,0
1758902203891,322,466,move,0
1758902203896,314,465,move,0
1758902203903,307,464,move,0
1758902203909,299,462,move,0
1758902203916,292,461,move,0
1758902203922,288,460,move,0
1758902203929,282,458,move,0
1758902203936,278,457,move,0
1758902203942,273,455,move,0
1758902203949,270,454,move,0
1758902203956,268,453,move,0
1758902203962,264,450,move,0
1758902203968,263,449,move,0
1758902203975,261,448,move,0
1758902203982,259,446,move,0
1758902203987,257,444,move,0
1758902203994,256,443,move,0
1758902204000,254,440,move,0
1758902204007,252,438,move,0
1758902204013,250,436,move,0
1758902204020,248,434,move,0
1758902204027,247,431,move,0
1758902204034,244,430,move,0
1758902204041,244,427,move,0
1758902204047,241,425,move,0
1758902204053,239,422,move,0
1758902204059,238,421,move,0
1758902204066,237,418,move,0
1758902204072,234,417,move,0
1758902204079,234,416,move,0
1758902204085,232,414,move,0
1758902204092,231,413,move,0
1758902204099,230,411,move,0
1758902204106,229,410,move,0
1758902204112,227,408,move,0
1758902204118,227,405,move,0
1758902204124,225,403,move,0
1758902204131,224,401,move,0
1758902204138,223,400,move,0
1758902204144,221,397,move,0
1758902204151,220,395,move,0
1758902204157,219,393,move,0
1758902204164,218,390,move,0
1758902204170,218,389,move,0
1758902204177,216,385,move,0
1758902204184,215,383,move,0
1758902204190,215,381,move,0
1758902204196,214,379,move,0
1758902204203,213,377,move,0
1758902204209,212,373,move,0
1758902204216,211,371,move,0
1758902204223,211,369,move,0
1758902204229,210,367,move,0
1758902204235,209,365,move,0
1758902204242,209,363,move,0
1758902204249,208,360,move,0
1758902204256,206,358,move,0
1758902204262,206,356,move,0
1758902204269,206,353,move,0
1758902204275,205,351,move,0
1758902204281,204,348,move,0
1758902204288,204,346,move,0
1758902204294,202,344,move,0
1758902204301,202,341,move,0
1758902204308,201,340,move,0
1758902204313,200,336,move,0
1758902204320,199,335,move,0
1758902204327,198,332,move,0
1758902204334,198,331,move,0
1758902204340,197,328,move,0
1758902204347,196,326,move,0
1758902204353,195,325,move,0
1758902204360,195,324,move,0
1758902204366,195,322,move,0
1758902204373,195,321,move,0
1758902204379,195,320,move,0
1758902204400,195,319,move,0
1758902205319,193,318,move,0
1758902205324,190,316,move,0
1758902205331,186,315,move,0
1758902205338,181,311,move,0
1758902205344,176,308,move,0
1758902205351,172,305,move,0
1758902205357,169,303,move,0
1758902205363,165,299,move,0
1758902205370,161,296,move,0
1758902205376,159,293,move,0
1758902205383,157,291,move,0
1758902205390,155,288,move,0
1758902205396,154,285,move,0
1758902205402,152,282,move,0
1758902205409,151,280,move,0
1758902205415,150,278,move,0
1758902205422,148,275,move,0
1758902205428,147,272,move,0
1758902205435,147,270,move,0
1758902205442,145,267,move,0
1758902205448,145,266,move,0
1758902205455,144,263,move,0
1758902205461,144,261,move,0
1758902205474,144,259,move,0
1758902205481,143,258,move,0
1758902205488,143,257,move,0
1758902205494,143,256,move,0
1758902205501,143,255,move,0
1758902205513,143,253,move,0
1758902205521,143,252,move,0
1758902205526,144,251,move,0
1758902205533,145,250,move,0
1758902205539,146,249,move,0
1758902205546,147,247,move,0
1758902205552,149,247,move,0
1758902205559,151,245,move,0
1758902205565,153,244,move,0
